rank,lemma,PoS,freq,difficulty
34015,neutrally,r,265.0,2.742338709677419
34025,beachside,n,264.0,2.745967741935484
34035,watercraft,n,264.0,2.745967741935484
34045,lump-sum,j,264.0,2.745967741935484
34055,interglacial,j,264.0,2.745967741935484
34065,polyglot,n,264.0,2.745967741935484
34075,denude,v,263.0,2.75
34085,blooded,j,263.0,2.75
34095,keen,v,263.0,2.75
34105,imprecision,n,263.0,2.75
34115,magister,n,263.0,2.75
34125,rock-and-roll,j,262.0,2.7544354838709677
34135,slavish,j,262.0,2.7544354838709677
34145,subject-matter,n,262.0,2.7544354838709677
34155,smokehouse,n,262.0,2.7544354838709677
34165,traded,j,262.0,2.7544354838709677
34175,vim,n,262.0,2.7544354838709677
34185,onesie,n,261.0,2.7584677419354837
34195,paroxysm,n,261.0,2.7584677419354837
34205,sauropod,n,261.0,2.7584677419354837
34215,adventuresome,j,261.0,2.7584677419354837
34225,cocker,n,260.0,2.762096774193548
34235,fishmonger,n,260.0,2.762096774193548
34245,home-building,n,260.0,2.762096774193548
34255,straight-a,j,260.0,2.762096774193548
34265,practicing,n,260.0,2.762096774193548
34275,commutation,n,259.0,2.7661290322580645
34285,father-daughter,j,259.0,2.7661290322580645
34295,long-form,j,259.0,2.7661290322580645
34305,sulky,j,259.0,2.7661290322580645
34315,neighborly,r,259.0,2.7661290322580645
34325,anti-capitalist,j,258.0,2.770564516129032
34335,random,n,258.0,2.770564516129032
34345,underpowered,j,258.0,2.770564516129032
34355,taxonomist,n,258.0,2.770564516129032
34365,privateer,n,258.0,2.770564516129032
34375,otolaryngology,n,258.0,2.770564516129032
34385,one-child,j,257.0,2.7754032258064516
34395,self-satisfaction,n,257.0,2.7754032258064516
34405,transitive,j,257.0,2.7754032258064516
34415,listlessly,r,257.0,2.7754032258064516
34425,adroit,j,257.0,2.7754032258064516
34435,cogeneration,n,257.0,2.7754032258064516
34445,eosinophil,n,256.0,2.7794354838709676
34455,gyrus,n,256.0,2.7794354838709676
34465,stone-cold,j,256.0,2.7794354838709676
34475,quote-unquote,j,256.0,2.7794354838709676
34485,paperboy,n,255.0,2.7830645161290324
34495,fettuccine,n,255.0,2.7830645161290324
34505,two-door,j,255.0,2.7830645161290324
34515,flub,v,255.0,2.7830645161290324
34525,narco,n,255.0,2.7830645161290324
34535,nicaraguan,n,254.0,2.7870967741935484
34545,uncountable,j,254.0,2.7870967741935484
34555,hitched,j,254.0,2.7870967741935484
34565,stir-fried,j,254.0,2.7870967741935484
34575,deregulated,j,254.0,2.7870967741935484
34585,decomposed,j,253.0,2.7911290322580644
34595,cross-contamination,n,253.0,2.7911290322580644
34605,tenancy,n,253.0,2.7911290322580644
34615,late-stage,j,253.0,2.7911290322580644
34625,rhyming,n,253.0,2.7911290322580644
34635,rummy,n,252.0,2.794758064516129
34645,graviton,n,252.0,2.794758064516129
34655,vellum,n,252.0,2.794758064516129
34665,pockmarked,j,252.0,2.794758064516129
34675,castor,n,251.0,2.798790322580645
34685,brainwashing,n,251.0,2.798790322580645
34695,work-in-progress,n,251.0,2.798790322580645
34705,flimsy,n,251.0,2.798790322580645
34715,awakening,j,251.0,2.798790322580645
34725,anti-vaccine,j,251.0,2.798790322580645
34735,night-time,j,250.0,2.8024193548387095
34745,two-level,j,250.0,2.8024193548387095
34755,crisp-tender,j,250.0,2.8024193548387095
34765,outsourced,j,249.0,2.806048387096774
34775,decryption,n,249.0,2.806048387096774
34785,interment,n,249.0,2.806048387096774
34795,headcount,n,249.0,2.806048387096774
34805,snakeskin,n,249.0,2.806048387096774
34815,antidiscrimination,n,249.0,2.806048387096774
34825,enthrone,v,248.0,2.810483870967742
34835,tampering,n,248.0,2.810483870967742
34845,helpfulness,n,248.0,2.810483870967742
34855,cinder-block,j,248.0,2.810483870967742
34865,remorseless,j,248.0,2.810483870967742
34875,bloodlust,n,247.0,2.814516129032258
34885,compassionately,r,247.0,2.814516129032258
34895,thespian,n,247.0,2.814516129032258
34905,superwoman,n,247.0,2.814516129032258
34915,f-word,n,247.0,2.814516129032258
34925,cliched,j,246.0,2.818548387096774
34935,recording,j,246.0,2.818548387096774
34945,widow,v,246.0,2.818548387096774
34955,crime-fighting,j,246.0,2.818548387096774
34965,off-the-cuff,j,246.0,2.818548387096774
34975,blitzkrieg,n,245.0,2.8225806451612905
34985,strictness,n,245.0,2.8225806451612905
34995,inapplicable,j,245.0,2.8225806451612905
35005,near-total,j,245.0,2.8225806451612905
35015,tinkle,n,245.0,2.8225806451612905
35025,biking,n,244.0,2.826209677419355
35035,rubella,n,244.0,2.826209677419355
35045,confocal,j,244.0,2.826209677419355
35055,non-standard,j,244.0,2.826209677419355
35065,papery,j,243.0,2.829838709677419
35075,herbed,j,243.0,2.829838709677419
35085,topping,j,243.0,2.829838709677419
35095,reconstituted,j,243.0,2.829838709677419
35105,sleepwalker,n,243.0,2.829838709677419
35115,ad-hoc,j,242.0,2.8338709677419356
35125,snake-like,j,242.0,2.8338709677419356
35135,krill,n,242.0,2.8338709677419356
35145,sowing,n,242.0,2.8338709677419356
35155,chagrin,v,242.0,2.8338709677419356
35165,bulimic,j,241.0,2.8379032258064516
35175,venerated,j,241.0,2.8379032258064516
35185,twenty-second,m,241.0,2.8379032258064516
35195,bent,n,241.0,2.8379032258064516
35205,reverential,j,241.0,2.8379032258064516
35215,awfulness,n,240.0,2.8415322580645164
35225,trivially,r,240.0,2.8415322580645164
35235,fretful,j,240.0,2.8415322580645164
35245,callously,r,240.0,2.8415322580645164
35255,heh-heh,u,239.0,2.845161290322581
35265,microenvironment,n,239.0,2.845161290322581
35275,saccharin,n,239.0,2.845161290322581
35285,shivering,j,239.0,2.845161290322581
35295,hymen,n,239.0,2.845161290322581
35305,anti-imperialist,j,238.0,2.8491935483870967
35315,living-room,n,238.0,2.8491935483870967
35325,inanity,n,238.0,2.8491935483870967
35335,treble,n,238.0,2.8491935483870967
35345,felonious,j,238.0,2.8491935483870967
35355,discovered,j,237.0,2.853225806451613
35365,menthol,n,237.0,2.853225806451613
35375,whiff,v,237.0,2.853225806451613
35385,gawky,j,237.0,2.853225806451613
35395,afterschool,j,237.0,2.853225806451613
35405,collegian,n,236.0,2.8572580645161287
35415,ganache,n,236.0,2.8572580645161287
35425,witticism,n,236.0,2.8572580645161287
35435,cyborg,j,236.0,2.8572580645161287
35445,originalist,n,236.0,2.8572580645161287
35455,quad-core,j,235.0,2.861693548387097
35465,self-injury,n,235.0,2.861693548387097
35475,jollies,n,235.0,2.861693548387097
35485,encroaching,j,235.0,2.861693548387097
35495,galilean,j,235.0,2.861693548387097
35505,pincer,n,235.0,2.861693548387097
35515,beanstalk,n,234.0,2.8661290322580646
35525,role-play,n,234.0,2.8661290322580646
35535,curly-haired,j,234.0,2.8661290322580646
35545,vesting,n,234.0,2.8661290322580646
35555,ornately,r,234.0,2.8661290322580646
35565,hereabouts,r,233.0,2.8697580645161294
35575,conjunto,n,233.0,2.8697580645161294
35585,fledge,v,233.0,2.8697580645161294
35595,exhibitionist,n,233.0,2.8697580645161294
35605,anti-racist,j,232.0,2.8741935483870966
35615,mascarpone,n,232.0,2.8741935483870966
35625,incompletion,n,232.0,2.8741935483870966
35635,triple-digit,j,232.0,2.8741935483870966
35645,microfilm,v,232.0,2.8741935483870966
35655,pulsed,j,232.0,2.8741935483870966
35665,buttonhole,n,232.0,2.8741935483870966
35675,blood-curdling,j,231.0,2.8786290322580643
35685,perfidy,n,231.0,2.8786290322580643
35695,show-and-tell,j,231.0,2.8786290322580643
35705,cloudiness,n,231.0,2.8786290322580643
35715,epidural,j,230.0,2.8814516129032257
35725,gimlet,n,230.0,2.8814516129032257
35735,nubian,j,230.0,2.8814516129032257
35745,dipstick,n,229.0,2.884677419354839
35755,yearning,j,229.0,2.884677419354839
35765,horn,v,229.0,2.884677419354839
35775,infeasible,j,229.0,2.884677419354839
35785,reversibility,n,229.0,2.884677419354839
35795,beside,r,228.0,2.889112903225807
35805,snobbish,j,228.0,2.889112903225807
35815,inelegant,j,228.0,2.889112903225807
35825,grouch,n,228.0,2.889112903225807
35835,ironical,j,228.0,2.889112903225807
35845,blinded,j,228.0,2.889112903225807
35855,prebiotic,j,227.0,2.8939516129032254
35865,hepatocyte,n,227.0,2.8939516129032254
35875,consonance,n,227.0,2.8939516129032254
35885,toppling,n,227.0,2.8939516129032254
35895,familiarly,r,227.0,2.8939516129032254
35905,tollbooth,n,227.0,2.8939516129032254
35915,baathist,j,226.0,2.8983870967741936
35925,explained,j,226.0,2.8983870967741936
35935,cruncher,n,226.0,2.8983870967741936
35945,zen-like,j,226.0,2.8983870967741936
35955,repack,v,226.0,2.8983870967741936
35965,raconteur,n,225.0,2.903225806451613
35975,front-facing,j,225.0,2.903225806451613
35985,stapes,n,225.0,2.903225806451613
35995,inoperative,j,225.0,2.903225806451613
36005,wile,v,225.0,2.903225806451613
36015,wayfarer,n,225.0,2.903225806451613
36025,near-fatal,j,225.0,2.903225806451613
36035,bier,n,224.0,2.9080645161290324
36045,anthropic,j,224.0,2.9080645161290324
36055,unseeing,j,224.0,2.9080645161290324
36065,perfumer,n,224.0,2.9080645161290324
36075,non-sectarian,j,224.0,2.9080645161290324
36085,regulative,j,223.0,2.9120967741935484
36095,clean,r,223.0,2.9120967741935484
36105,creamer,n,223.0,2.9120967741935484
36115,fist,v,223.0,2.9120967741935484
36125,pictograph,n,223.0,2.9120967741935484
36135,sippy,j,222.0,2.9165322580645157
36145,anointing,n,222.0,2.9165322580645157
36155,tutee,n,222.0,2.9165322580645157
36165,invitee,n,222.0,2.9165322580645157
36175,public/private,j,222.0,2.9165322580645157
36185,brazier,n,222.0,2.9165322580645157
36195,chained,j,221.0,2.920967741935484
36205,vindicated,j,221.0,2.920967741935484
36215,jelly-roll,j,221.0,2.920967741935484
36225,scattershot,n,221.0,2.920967741935484
36235,rezone,v,221.0,2.920967741935484
36245,marketeer,n,220.0,2.9254032258064515
36255,piezoelectric,j,220.0,2.9254032258064515
36265,solenoid,n,220.0,2.9254032258064515
36275,interest-only,j,220.0,2.9254032258064515
36285,yesterday,n,220.0,2.9254032258064515
36295,candy,v,220.0,2.9254032258064515
36305,disarmingly,r,219.0,2.929838709677419
36315,sputter,n,219.0,2.929838709677419
36325,long-delayed,j,219.0,2.929838709677419
36335,ignominy,n,219.0,2.929838709677419
36345,slanting,j,219.0,2.929838709677419
36355,dual-core,j,218.0,2.933467741935484
36365,roofline,n,218.0,2.933467741935484
36375,secularize,v,218.0,2.933467741935484
36385,plainclothes,j,218.0,2.933467741935484
36395,overdrawn,j,217.0,2.9379032258064512
36405,octogenarian,n,217.0,2.9379032258064512
36415,heavy-metal,j,217.0,2.9379032258064512
36425,tortellini,n,217.0,2.9379032258064512
36435,fish-eye,j,217.0,2.9379032258064512
36445,exhibitionism,n,217.0,2.9379032258064512
36455,pitting,n,217.0,2.9379032258064512
36465,all-seeing,j,216.0,2.9427419354838706
36475,untangled,j,216.0,2.9427419354838706
36485,temptress,n,216.0,2.9427419354838706
36495,dearie,n,216.0,2.9427419354838706
36505,overeager,j,216.0,2.9427419354838706
36515,nonsurgical,j,215.0,2.946774193548387
36525,paschal,j,215.0,2.946774193548387
36535,home-improvement,j,215.0,2.946774193548387
36545,flycatcher,n,215.0,2.946774193548387
36555,around-the-clock,j,215.0,2.946774193548387
36565,mythologize,v,214.0,2.9508064516129036
36575,leitmotif,n,214.0,2.9508064516129036
36585,swill,n,214.0,2.9508064516129036
36595,permissiveness,n,214.0,2.9508064516129036
36605,decant,v,214.0,2.9508064516129036
36615,overdone,j,213.0,2.955645161290323
36625,non-racial,j,213.0,2.955645161290323
36635,striatum,n,213.0,2.955645161290323
36645,interleague,j,213.0,2.955645161290323
36655,half-asleep,j,213.0,2.955645161290323
36665,showplace,n,213.0,2.955645161290323
36675,matchmaking,j,213.0,2.955645161290323
36685,drought-tolerant,j,212.0,2.96008064516129
36695,unflinchingly,r,212.0,2.96008064516129
36705,strangler,n,212.0,2.96008064516129
36715,prekindergarten,j,212.0,2.96008064516129
36725,noiselessly,r,211.0,2.9641129032258062
36735,frictional,j,211.0,2.9641129032258062
36745,knowledgable,j,211.0,2.9641129032258062
36755,unalterable,j,211.0,2.9641129032258062
36765,snowbound,j,211.0,2.9641129032258062
36775,neologism,n,211.0,2.9641129032258062
36785,pillage,n,210.0,2.9685483870967744
36795,unsurprised,j,210.0,2.9685483870967744
36805,initial,v,210.0,2.9685483870967744
36815,corpulent,j,210.0,2.9685483870967744
36825,brane,n,210.0,2.9685483870967744
36835,capping,n,209.0,2.9725806451612904
36845,cotillion,n,209.0,2.9725806451612904
36855,ingrown,j,209.0,2.9725806451612904
36865,leaning,j,209.0,2.9725806451612904
36875,belly,v,209.0,2.9725806451612904
36885,magnetometer,n,208.0,2.9770161290322585
36895,echocardiography,n,208.0,2.9770161290322585
36905,ultralight,n,208.0,2.9770161290322585
36915,tri-state,j,208.0,2.9770161290322585
36925,zealotry,n,208.0,2.9770161290322585
36935,reflexivity,n,208.0,2.9770161290322585
36945,calcite,n,207.0,2.981854838709677
36955,high-stress,j,207.0,2.981854838709677
36965,integrin,n,207.0,2.981854838709677
36975,unobtainable,j,207.0,2.981854838709677
36985,coitus,n,207.0,2.981854838709677
36995,madwoman,n,207.0,2.981854838709677
37005,threateningly,r,206.0,2.9866935483870964
37015,unripe,j,206.0,2.9866935483870964
37025,hand-me-down,j,206.0,2.9866935483870964
37035,segmental,j,206.0,2.9866935483870964
37045,obstetric,j,206.0,2.9866935483870964
37055,chemise,n,206.0,2.9866935483870964
37065,disembowel,v,205.0,2.991532258064516
37075,public-service,j,205.0,2.991532258064516
37085,x-axis,n,205.0,2.991532258064516
37095,good-luck,j,205.0,2.991532258064516
37105,sagely,r,205.0,2.991532258064516
37115,full-text,j,205.0,2.991532258064516
37125,blackmailer,n,204.0,2.9963709677419352
37135,amerindian,j,204.0,2.9963709677419352
37145,underestimate,n,204.0,2.9963709677419352
37155,satiny,j,204.0,2.9963709677419352
37165,congener,n,204.0,2.9963709677419352
37175,plateau,v,204.0,2.9963709677419352
37185,playwriting,n,203.0,3.0012096774193546
37195,memorability,n,203.0,3.0012096774193546
37205,half-court,j,203.0,3.0012096774193546
37215,emasculate,v,203.0,3.0012096774193546
37225,seven-month,j,203.0,3.0012096774193546
37235,druggist,n,203.0,3.0012096774193546
37245,bifurcated,j,202.0,3.006048387096774
37255,shoeless,j,202.0,3.006048387096774
37265,impulsiveness,n,202.0,3.006048387096774
37275,german-born,j,202.0,3.006048387096774
37285,spitball,n,202.0,3.006048387096774
37295,blow-dry,v,202.0,3.006048387096774
37305,organza,n,201.0,3.0112903225806456
37315,one-by-one,m,201.0,3.0112903225806456
37325,self-contradictory,j,201.0,3.0112903225806456
37335,halfcourt,n,201.0,3.0112903225806456
37345,understudied,j,201.0,3.0112903225806456
37355,robocall,n,201.0,3.0112903225806456
37365,disused,j,201.0,3.0112903225806456
37375,dross,n,200.0,3.016532258064516
37385,wahhabi,j,200.0,3.016532258064516
37395,elastomer,n,200.0,3.016532258064516
37405,thiamine,n,200.0,3.016532258064516
37415,four-thirty,m,200.0,3.016532258064516
37425,bookend,v,200.0,3.016532258064516
37435,discretely,r,199.0,3.022177419354839
37445,clear-cutting,n,199.0,3.022177419354839
37455,verger,n,199.0,3.022177419354839
37465,self-instruction,n,199.0,3.022177419354839
37475,two-seater,n,199.0,3.022177419354839
37485,lamina,n,199.0,3.022177419354839
37495,cogently,r,199.0,3.022177419354839
37505,skincare,n,199.0,3.022177419354839
37515,do-it-yourselfer,n,198.0,3.0278225806451613
37525,to-go,j,198.0,3.0278225806451613
37535,fixer-upper,n,198.0,3.0278225806451613
37545,hands-down,j,198.0,3.0278225806451613
37555,stevia,n,198.0,3.0278225806451613
37565,oarsman,n,198.0,3.0278225806451613
37575,dichotomize,v,197.0,3.0338709677419358
37585,star-forming,j,197.0,3.0338709677419358
37595,misleadingly,r,197.0,3.0338709677419358
37605,integrally,r,197.0,3.0338709677419358
37615,twee,j,197.0,3.0338709677419358
37625,weight-bearing,j,197.0,3.0338709677419358
37635,anodyne,j,197.0,3.0338709677419358
37645,arpeggio,n,197.0,3.0338709677419358
37655,niqab,n,197.0,3.0338709677419358
37665,rickets,n,196.0,3.039516129032258
37675,sub-discipline,n,196.0,3.039516129032258
37685,interferometry,n,196.0,3.039516129032258
37695,brickwork,n,196.0,3.039516129032258
37705,cartoony,j,196.0,3.039516129032258
37715,non-interference,n,195.0,3.043951612903226
37725,mined,j,195.0,3.043951612903226
37735,gerontologist,n,195.0,3.043951612903226
37745,hosiery,n,195.0,3.043951612903226
37755,largo,n,195.0,3.043951612903226
37765,cluelessness,n,195.0,3.043951612903226
37775,assimilationist,n,194.0,3.049596774193548
37785,bauxite,n,194.0,3.049596774193548
37795,well-qualified,j,194.0,3.049596774193548
37805,grayness,n,194.0,3.049596774193548
37815,prolongation,n,194.0,3.049596774193548
37825,heartsick,j,194.0,3.049596774193548
37835,racking,n,194.0,3.049596774193548
37845,cat-and-mouse,j,194.0,3.049596774193548
37855,panic-stricken,j,193.0,3.0556451612903226
37865,strappy,j,193.0,3.0556451612903226
37875,medina,n,193.0,3.0556451612903226
37885,kabob,n,193.0,3.0556451612903226
37895,supermax,n,193.0,3.0556451612903226
37905,anion,n,193.0,3.0556451612903226
37915,acceptably,r,193.0,3.0556451612903226
37925,assistantship,n,192.0,3.0616935483870966
37935,rhapsodize,v,192.0,3.0616935483870966
37945,leash,v,192.0,3.0616935483870966
37955,hatchway,n,192.0,3.0616935483870966
37965,giggling,n,192.0,3.0616935483870966
37975,spur-of-the-moment,j,192.0,3.0616935483870966
37985,no-trade,j,192.0,3.0616935483870966
37995,reportable,j,192.0,3.0616935483870966
38005,meander,n,191.0,3.0669354838709677
38015,theophany,n,191.0,3.0669354838709677
38025,surrealist,n,191.0,3.0669354838709677
38035,batik,n,191.0,3.0669354838709677
38045,man-eater,n,191.0,3.0669354838709677
38055,skirting,n,190.0,3.0713709677419354
38065,gather,n,190.0,3.0713709677419354
38075,esthetics,n,190.0,3.0713709677419354
38085,parsing,n,190.0,3.0713709677419354
38095,daikon,n,190.0,3.0713709677419354
38105,overindulge,v,190.0,3.0713709677419354
38115,ob-gyn,n,189.0,3.076209677419355
38125,ptolemaic,j,189.0,3.076209677419355
38135,proliferative,j,189.0,3.076209677419355
38145,savor,n,189.0,3.076209677419355
38155,elision,n,189.0,3.076209677419355
38165,ad-lib,v,189.0,3.076209677419355
38175,acquisitive,j,188.0,3.081048387096774
38185,begotten,j,188.0,3.081048387096774
38195,washingtonian,j,188.0,3.081048387096774
38205,windows-based,j,188.0,3.081048387096774
38215,protozoan,n,188.0,3.081048387096774
38225,radiologic,j,188.0,3.081048387096774
38235,calender,n,187.0,3.0862903225806453
38245,child-friendly,j,187.0,3.0862903225806453
38255,psychophysical,j,187.0,3.0862903225806453
38265,scofflaw,n,187.0,3.0862903225806453
38275,weight-lifter,n,187.0,3.0862903225806453
38285,amoxicillin,n,187.0,3.0862903225806453
38295,airspeed,n,187.0,3.0862903225806453
38305,neuroma,n,186.0,3.0919354838709676
38315,madonna,n,186.0,3.0919354838709676
38325,tommy,j,186.0,3.0919354838709676
38335,schoolkid,n,186.0,3.0919354838709676
38345,cud,n,186.0,3.0919354838709676
38355,healthfully,r,186.0,3.0919354838709676
38365,deltoid,n,186.0,3.0919354838709676
38375,breathability,n,185.0,3.0975806451612904
38385,covetousness,n,185.0,3.0975806451612904
38395,koranic,j,185.0,3.0975806451612904
38405,urinalysis,n,185.0,3.0975806451612904
38415,limpid,j,185.0,3.0975806451612904
38425,multifarious,j,185.0,3.0975806451612904
38435,malathion,n,185.0,3.0975806451612904
38445,petulance,n,184.0,3.1028225806451615
38455,surcharge,v,184.0,3.1028225806451615
38465,whinny,n,184.0,3.1028225806451615
38475,teardown,n,184.0,3.1028225806451615
38485,writhing,j,184.0,3.1028225806451615
38495,overfishing,n,184.0,3.1028225806451615
38505,overwork,n,183.0,3.108064516129032
38515,high-crime,j,183.0,3.108064516129032
38525,temperamentally,r,183.0,3.108064516129032
38535,wilful,j,183.0,3.108064516129032
38545,enforceability,n,183.0,3.108064516129032
38555,mumbo-jumbo,n,183.0,3.108064516129032
38565,air-to-air,j,183.0,3.108064516129032
38575,nine-tenths,m,182.0,3.113306451612903
38585,emergent,n,182.0,3.113306451612903
38595,internee,n,182.0,3.113306451612903
38605,proof,j,182.0,3.113306451612903
38615,squall,v,182.0,3.113306451612903
38625,bracero,n,182.0,3.113306451612903
38635,directionless,j,181.0,3.118548387096774
38645,cut-out,j,181.0,3.118548387096774
38655,self-correcting,j,181.0,3.118548387096774
38665,parte,r,181.0,3.118548387096774
38675,white-water,j,181.0,3.118548387096774
38685,soonest,r,181.0,3.118548387096774
38695,nickle,n,181.0,3.118548387096774
38705,backwash,n,180.0,3.1245967741935483
38715,beamed,j,180.0,3.1245967741935483
38725,undefended,j,180.0,3.1245967741935483
38735,half-acre,j,180.0,3.1245967741935483
38745,tae,t,180.0,3.1245967741935483
38755,cornrows,n,180.0,3.1245967741935483
38765,blood-sugar,j,180.0,3.1245967741935483
38775,prevarication,n,180.0,3.1245967741935483
38785,carbonation,n,179.0,3.131048387096774
38795,obliged,j,179.0,3.131048387096774
38805,stoutly,r,179.0,3.131048387096774
38815,prog,n,179.0,3.131048387096774
38825,ingenuous,j,179.0,3.131048387096774
38835,flyboy,n,179.0,3.131048387096774
38845,cliffside,n,179.0,3.131048387096774
38855,editorially,r,179.0,3.131048387096774
38865,bewilder,v,178.0,3.1370967741935485
38875,aminoglycoside,n,178.0,3.1370967741935485
38885,lisp,v,178.0,3.1370967741935485
38895,substructure,n,178.0,3.1370967741935485
38905,whoopee,u,178.0,3.1370967741935485
38915,prizefighter,n,178.0,3.1370967741935485
38925,pyrotechnic,j,178.0,3.1370967741935485
38935,overregulation,n,177.0,3.142741935483871
38945,child-support,j,177.0,3.142741935483871
38955,self-medication,n,177.0,3.142741935483871
38965,wizarding,n,177.0,3.142741935483871
38975,wanly,r,177.0,3.142741935483871
38985,collar,v,177.0,3.142741935483871
38995,attention-getting,j,177.0,3.142741935483871
39005,client-side,j,176.0,3.1483870967741936
39015,gameday,n,176.0,3.1483870967741936
39025,laudanum,n,176.0,3.1483870967741936
39035,sulcus,n,176.0,3.1483870967741936
39045,minicomputer,n,176.0,3.1483870967741936
39055,quirkiness,n,176.0,3.1483870967741936
39065,pre-established,j,176.0,3.1483870967741936
39075,carthaginian,j,175.0,3.1544354838709676
39085,novitiate,n,175.0,3.1544354838709676
39095,structuralism,n,175.0,3.1544354838709676
39105,cowrie,n,175.0,3.1544354838709676
39115,synesthesia,n,175.0,3.1544354838709676
39125,scarily,r,175.0,3.1544354838709676
39135,shootaround,n,175.0,3.1544354838709676
39145,rimless,j,175.0,3.1544354838709676
39155,neurodegeneration,n,174.0,3.1604838709677416
39165,applique,n,174.0,3.1604838709677416
39175,epaulet,n,174.0,3.1604838709677416
39185,honorarium,n,174.0,3.1604838709677416
39195,kielbasa,n,174.0,3.1604838709677416
39205,sepulchre,n,174.0,3.1604838709677416
39215,pre-hispanic,j,174.0,3.1604838709677416
39225,prayerfully,r,173.0,3.166532258064516
39235,vacated,j,173.0,3.166532258064516
39245,mid-1920s,m,173.0,3.166532258064516
39255,tagging,n,173.0,3.166532258064516
39265,licentiousness,n,173.0,3.166532258064516
39275,dvd-rom,n,173.0,3.166532258064516
39285,single-mindedness,n,173.0,3.166532258064516
39295,astrobiology,n,173.0,3.166532258064516
39305,rocketry,n,172.0,3.171774193548387
39315,lacerate,v,172.0,3.171774193548387
39325,guff,n,172.0,3.171774193548387
39335,prosodic,j,172.0,3.171774193548387
39345,hieroglyphic,j,172.0,3.171774193548387
39355,department-store,j,171.0,3.177016129032258
39365,prettiness,n,171.0,3.177016129032258
39375,straightway,r,171.0,3.177016129032258
39385,get-rich-quick,j,171.0,3.177016129032258
39395,flour,v,171.0,3.177016129032258
39405,familiar,n,171.0,3.177016129032258
39415,hypertrophic,j,171.0,3.177016129032258
39425,autochthonous,j,171.0,3.177016129032258
39435,biking,j,170.0,3.1830645161290323
39445,pipette,n,170.0,3.1830645161290323
39455,globe-trotter,n,170.0,3.1830645161290323
39465,long-sleeve,j,170.0,3.1830645161290323
39475,microfiche,n,170.0,3.1830645161290323
39485,vietnam-era,j,170.0,3.1830645161290323
39495,oligarchic,j,170.0,3.1830645161290323
39505,blemish,v,169.0,3.1891129032258063
39515,yeasty,j,169.0,3.1891129032258063
39525,twenty-four-year-old,j,169.0,3.1891129032258063
39535,substratum,n,169.0,3.1891129032258063
39545,faint-hearted,j,169.0,3.1891129032258063
39555,timorese,n,169.0,3.1891129032258063
39565,affordably,r,169.0,3.1891129032258063
39575,baby-faced,j,169.0,3.1891129032258063
39585,three-stage,j,168.0,3.195161290322581
39595,in-car,j,168.0,3.195161290322581
39605,tracksuit,n,168.0,3.195161290322581
39615,women-only,j,168.0,3.195161290322581
39625,mid-to-late,j,168.0,3.195161290322581
39635,pocket-sized,j,168.0,3.195161290322581
39645,refereed,j,168.0,3.195161290322581
39655,bright-line,j,167.0,3.201209677419355
39665,spline,n,167.0,3.201209677419355
39675,part-owner,n,167.0,3.201209677419355
39685,twenty-minute,j,167.0,3.201209677419355
39695,goose,v,167.0,3.201209677419355
39705,shul,n,167.0,3.201209677419355
39715,ascription,n,167.0,3.201209677419355
39725,nit-picking,n,167.0,3.201209677419355
39735,sizing,n,166.0,3.2072580645161293
39745,well-executed,j,166.0,3.2072580645161293
39755,estrus,n,166.0,3.2072580645161293
39765,two-plus,j,166.0,3.2072580645161293
39775,coneflower,n,166.0,3.2072580645161293
39785,yaw,v,166.0,3.2072580645161293
39795,boyo,n,166.0,3.2072580645161293
39805,ossification,n,165.0,3.2133064516129033
39815,blithering,j,165.0,3.2133064516129033
39825,heart-rate,j,165.0,3.2133064516129033
39835,problem-solver,n,165.0,3.2133064516129033
39845,wintering,j,165.0,3.2133064516129033
39855,record-holder,n,165.0,3.2133064516129033
39865,bankable,j,165.0,3.2133064516129033
39875,aesthetician,n,165.0,3.2133064516129033
39885,affordance,n,164.0,3.2201612903225807
39895,rheumatology,n,164.0,3.2201612903225807
39905,belt-tightening,n,164.0,3.2201612903225807
39915,indexical,j,164.0,3.2201612903225807
39925,synergistically,r,164.0,3.2201612903225807
39935,hostage-taking,n,164.0,3.2201612903225807
39945,courant,j,164.0,3.2201612903225807
39955,childrearing,n,164.0,3.2201612903225807
39965,budgeted,j,164.0,3.2201612903225807
39975,precast,j,163.0,3.227822580645161
39985,brushed,j,163.0,3.227822580645161
39995,clear-headed,j,163.0,3.227822580645161
40005,cottony,j,163.0,3.227822580645161
40015,honky-tonk,j,163.0,3.227822580645161
40025,jihadism,n,163.0,3.227822580645161
40035,reagan-era,j,163.0,3.227822580645161
40045,unachievable,j,163.0,3.227822580645161
40055,antenatal,j,163.0,3.227822580645161
40065,blaring,j,163.0,3.227822580645161
40075,almshouse,n,162.0,3.235483870967742
40085,anadromous,j,162.0,3.235483870967742
40095,showboating,n,162.0,3.235483870967742
40105,inductively,r,162.0,3.235483870967742
40115,swashbuckling,j,162.0,3.235483870967742
40125,two-edged,j,162.0,3.235483870967742
40135,free-living,j,162.0,3.235483870967742
40145,blindside,n,162.0,3.235483870967742
40155,one-seventh,m,162.0,3.235483870967742
40165,nonrespondent,n,161.0,3.242338709677419
40175,starlike,j,161.0,3.242338709677419
40185,self-reporting,n,161.0,3.242338709677419
40195,whinny,v,161.0,3.242338709677419
40205,thermally,r,161.0,3.242338709677419
40215,incorporeal,j,161.0,3.242338709677419
40225,baited,j,161.0,3.242338709677419
40235,single-mindedly,r,161.0,3.242338709677419
